"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_ptr","UnexposedExpr",341,341,"png_struct *","png ptr","","png","601646381793"
"png_handle_hIST","UnexposedExpr",342,342,"void (*)(png_structrp, png_inforp, png_uint_32)","png handle h IST","handle : Time Complexity / Space Complexity/ Memory/ Exception","png","602989048442"
"png_ptr","UnexposedExpr",342,342,"png_struct *","png ptr","","png","600964321950"
"info_ptr","UnexposedExpr",342,342,"png_info *","info ptr","","","603760812828"
"push_length","UnexposedExpr",342,342,"png_uint_32","push length","push : Operations as part of Algorithms | length : Operations as part of Algorithms","","601278296389"
"png_ptr","UnexposedExpr",342,342,"png_struct *","png ptr","","png","602096271465"
"chunk_name","UnexposedExpr",347,347,"png_uint_32","chunk name","","chunk","601140694688"
"push_length","UnexposedExpr",349,349,"png_uint_32","push length","push : Operations as part of Algorithms | length : Operations as part of Algorithms","","604051844348"
"png_ptr","UnexposedExpr",349,349,"png_struct *","png ptr","","png","603699988122"
"buffer_size","UnexposedExpr",349,349,"size_t","buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","603206738799"
"png_ptr","UnexposedExpr",349,349,"png_struct *","png ptr","","png","602740764046"
"png_push_save_buffer","UnexposedExpr",349,349,"void (*)(png_structrp)","png push save buffer","push : Operations as part of Algorithms | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png","603810012787"
